model,N_train,mean_auc_test,std_auc_test,mean_balacc_test,std_balacc_test,mean_acc_test,std_acc_test,mean_fit_eval_seconds
mlp_onehot_aggressive,10000,0.5004891147026006,0.0011212566004725605,0.5006451176262069,0.0012915239571650752,0.4837200000000001,0.08768698135983473,5.660447994867961
mlp_onehot_aggressive,30000,0.5006547349924059,0.0013013478022302091,0.4995438814421728,0.00034321100141708575,0.46403333333333335,0.09716106747732517,8.235951900482178
mlp_onehot_aggressive,100000,0.4989583947268666,0.0019640214020968795,0.49982732325128715,0.0008143413014153598,0.55436,0.1378173762629372,10.288248062133789
mlp_onehot_aggressive,300000,0.4991962603850328,0.0019076178541394095,0.49793225577834876,0.0018862486337387645,0.48552,0.06906344040083721,40.782641649246216
mlp_onehot_aggressive,850000,0.5030568645820227,0.0026395296827456107,0.5021169779222859,0.0015046498802444837,0.47083,0.14112869162576402,99.5988130569458
